sample	#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
aubergine	SMEL4.1_03g010470.1.01	1	813	97	811	99.754	17.7983	28.3	24.2
aubergine	SMEL4.1_03g008270.1.01	1	924	389	924	100	49.2955	28.6	22.8
aubergine	SMEL4.1_03g004420.1.01	1	1545	171	1537	99.4822	16.5819	28.5	32.9
aubergine	SMEL4.1_04g015540.1.01	1	1071	145	1057	98.6928	19.0943	28.4	41.6
aubergine	SMEL4.1_04g018960.1.01	1	786	72	768	97.7099	12.841	27.7	41.2
aubergine	SMEL4.1_04g019780.1.01	1	1332	150	1306	98.048	16.8371	28.6	44
aubergine	SMEL4.1_05g000400.1.01	1	1119	135	1092	97.5871	17.4263	29.3	30.3
aubergine	SMEL4.1_05g001280.1.01	1	1155	111	1150	99.5671	14.3437	28.4	42.6
aubergine	SMEL4.1_05g002590.1.01	1	696	84	692	99.4253	16.0129	28.5	37.4
aubergine	SMEL4.1_05g015690.1.01	1	960	198	923	96.1458	20.7542	28.8	19.5
aubergine	SMEL4.1_05g016610.1.01	1	1047	203	1044	99.7135	28.0248	28.7	24.2
aubergine	SMEL4.1_06g008800.1.01	1	1002	89	986	98.4032	13.2924	27.9	42.6
aubergine	SMEL4.1_06g020200.1.01	1	1122	152	1121	99.9109	19.6346	28.2	40.6
aubergine	SMEL4.1_06g020730.1.01	1	2430	316	2429	99.9588	19.3802	28.3	40.8
aubergine	SMEL4.1_06g020850.1.01	1	2367	785	2367	100	46.1546	28.4	25.2
aubergine	SMEL4.1_06g022480.1.01	1	1122	134	1118	99.6435	17.4162	28.7	42.4
aubergine	SMEL4.1_06g022720.1.01	1	2124	378	2122	99.9058	24.6653	28.5	38.3
aubergine	SMEL4.1_07g003030.1.01	1	2298	273	2297	99.9565	17.5653	28.7	30.6
aubergine	SMEL4.1_07g020880.1.01	1	1830	200	1825	99.7268	16.2273	28.2	35.7
aubergine	SMEL4.1_08g021570.1.01	1	747	56	729	97.5904	11.2396	28	44
aubergine	H5@DN22802_c0_g1_i1.p1	1	441	1	140	31.746	0.31746	27.9	22
aubergine	H5@DN34831_c0_g1_i1.p1	1	414	68	382	92.2705	20.7488	28.7	27.7
aubergine	SMEL4.1_00g002370.1.01	1	1125	92	1120	99.5556	12.2533	28	44
aubergine	SMEL4.1_00g004570.1.01	1	495	41	485	97.9798	12.0606	29.3	0.878
aubergine	SMEL4.1_01g029290.1.01	1	1740	180	1739	99.9425	15.4833	28.5	35.3
aubergine	SMEL4.1_01g028300.1.01	1	309	20	308	99.6764	9.62136	28.6	23.9
aubergine	SMEL4.1_01g014800.1.01	1	492	34	492	100	10.3354	28.1	44
aubergine	SMEL4.1_01g010120.1.01	1	1650	186	1648	99.8788	16.8952	28.7	44
aubergine	SMEL4.1_10g011510.1.01	1	1947	215	1906	97.8942	16.5116	28.9	15.1
aubergine	SMEL4.1_10g008590.1.01	1	1857	177	1852	99.7307	14.2822	28.4	44
aubergine	SMEL4.1_10g001600.1.01	1	951	96	950	99.8948	15.1262	28.2	44
aubergine	SMEL4.1_11g013920.1.01	1	330	35	329	99.697	13.8818	29.1	36.8
aubergine	SMEL4.1_11g007900.1.01	1	519	35	518	99.8073	9.72832	28.6	1.43
aubergine	SMEL4.1_11g004720.1.01	1	795	53	771	96.9811	9.98742	28.6	44
aubergine	SMEL4.1_11g002970.1.01	1	1275	109	1271	99.6863	12.8024	29.4	44
aubergine	SMEL4.1_12g000270.1.01	1	2079	258	2078	99.9519	18.0202	28.5	42.4
aubergine	SMEL4.1_12g002060.1.01	1	3147	364	3140	99.7776	17.2854	28.5	22.4
aubergine	SMEL4.1_12g003730.1.01	1	765	75	757	98.9542	14.6627	27.9	44
aubergine	SMEL4.1_12g005940.1.01	1	645	61	633	98.1395	14.1442	28.6	20.7
aubergine	SMEL4.1_12g017260.1.01	1	531	39	490	92.2787	10.9661	28.3	44
aubergine	SMEL4.1_12g017700.1.01	1	2703	377	2696	99.741	20.2357	28.2	28.6
aubergine	SMEL4.1_12g018140.1.01	1	564	53	544	96.4539	14.0461	28.3	44
aubergine	SMEL4.1_02g030280.1.01	1	1077	99	1073	99.6286	13.6286	28.2	42.3
aubergine	SMEL4.1_02g029690.1.01	1	969	104	965	99.5872	15.6873	27.7	40.1
aubergine	SMEL4.1_02g019260.1.01	1	1908	177	1907	99.9476	13.8905	28.2	35.2
aubergine	SMEL4.1_03g032730.1.01	1	654	71	645	98.6239	16.1927	29.1	43.4
aubergine	SMEL4.1_03g029990.1.01	1	1476	144	1471	99.6612	14.5881	28.2	34.7
aubergine	SMEL4.1_03g027480.1.01	1	1545	166	1541	99.7411	15.877	28.8	43.6
aubergine	SMEL4.1_03g023130.1.01	1	618	64	615	99.5146	15.3997	28	44
aubergine	SMEL4.1_03g018860.1.01	1	1299	114	1296	99.7691	13.1378	28.9	44
aubergine	SMEL4.1_03g015990.1.01	1	249	8	236	94.7791	4.3253	29.9	39.2
aubergine	SMEL4.1_03g015390.1.01	1	603	56	602	99.8342	13.8972	27.7	42.5
aubergine	SMEL4.1_03g015370.1.01	1	603	42	597	99.005	10.4362	29.3	42.7
aubergine	SMEL4.1_03g006720.1.01	1	2154	233	2130	98.8858	16.2126	28.3	44
aubergine	SMEL4.1_04g017210.1.01	1	1317	167	1305	99.0888	18.4305	28.5	38.4
aubergine	SMEL4.1_04g018920.1.01	1	1368	114	1365	99.7807	12.4554	28.2	38.8
aubergine	SMEL4.1_04g019010.1.01	1	1017	105	1016	99.9017	15.1829	28.7	28.8
aubergine	SMEL4.1_04g019500.1.01	1	432	26	426	98.6111	8.97685	28.3	4.31
aubergine	SMEL4.1_04g019510.1.01	1	981	91	974	99.2864	13.9042	28.8	33.4
aubergine	SMEL4.1_04g022990.1.01	1	4704	537	4696	99.8299	17.0933	28.6	44
aubergine	SMEL4.1_04g023630.1.01	1	1761	200	1758	99.8296	16.8955	28.8	6.34
aubergine	SMEL4.1_05g000160.1.01	1	1722	194	1716	99.6516	16.8647	28.6	29.9
aubergine	SMEL4.1_05g012410.1.01	1	1491	164	1487	99.7317	16.389	28.3	34.1
aubergine	SMEL4.1_05g013680.1.01	1	837	97	836	99.8805	17.3333	28	44
aubergine	SMEL4.1_05g017950.1.01	1	1353	157	1340	99.0392	17.4021	28.6	39.4
aubergine	SMEL4.1_06g009480.1.01	1	693	140	691	99.7114	24.2915	28.9	31.7
aubergine	SMEL4.1_06g010960.1.01	1	195	6	153	78.4615	4.44103	28.3	27.8
aubergine	SMEL4.1_06g012560.1.01	1	1029	132	1028	99.9028	18.6832	28.8	31.8
aubergine	SMEL4.1_06g021540.1.01	1	1476	153	1473	99.7967	15.4512	29	36.7
aubergine	SMEL4.1_06g025410.1.01	1	2418	245	2415	99.8759	15.1894	28.3	28.1
aubergine	SMEL4.1_06g026770.1.01	1	501	29	495	98.8024	8.62874	27.7	44
aubergine	SMEL4.1_06g027740.1.01	1	1236	145	1233	99.7573	17.4693	28.6	44
aubergine	SMEL4.1_07g004160.1.01	1	1308	131	1294	98.9297	14.9924	28.9	44
aubergine	SMEL4.1_07g011730.1.01	1	2415	305	2414	99.9586	18.8501	28.4	33.4
aubergine	SMEL4.1_07g015220.1.01	1	1734	202	1704	98.2699	17.4314	28.6	44
aubergine	SMEL4.1_07g020890.1.01	1	1290	118	1268	98.2946	13.6744	28.8	44
aubergine	SMEL4.1_07g023080.1.01	1	1053	154	1052	99.905	20.8974	28.8	39.6
aubergine	SMEL4.1_07g026070.1.01	1	2790	287	2753	98.6738	15.4111	28.6	33.6
aubergine	SMEL4.1_08g023130.1.01	1	567	58	566	99.8236	13.4938	28.6	39.1
aubergine	SMEL4.1_08g022720.1.01	1	1134	102	1122	98.9418	13.4568	28.3	44
aubergine	SMEL4.1_08g020700.1.01	1	1200	140	1187	98.9167	17.2717	28.3	17.7
aubergine	SMEL4.1_08g020690.1.01	1	771	68	770	99.8703	13.1543	28.3	1.29
aubergine	SMEL4.1_08g019650.1.01	1	876	91	869	99.2009	15.5525	28.5	44
aubergine	SMEL4.1_08g017210.1.01	1	1452	143	1439	99.1047	14.7376	28.3	42.3
aubergine	SMEL4.1_09g024250.1.01	1	1260	113	1229	97.5397	13.131	28.7	20.9
aubergine	SMEL4.1_09g022850.1.01	1	1740	163	1734	99.6552	14.0057	28.2	32.8
aubergine	SMEL4.1_09g021760.1.01	1	993	110	991	99.7986	16.3505	28.5	31.2
aubergine	SMEL4.1_09g021220.1.01	1	597	39	560	93.8023	9.79229	28.8	44
aubergine	SMEL4.1_09g002340.1.01	1	3066	513	3039	99.1194	23.5036	28.5	27.1
aubergine	H2@DN13684_c0_g1_i3.p1	1	402	76	318	79.1045	21.8408	28.4	29.6
aubergine	H2@DN16364_c0_g1_i1.p1	1	552	108	549	99.4565	25.6014	28.8	33.6
aubergine	H2@DN1643_c0_g6_i1.p1	1	453	148	452	99.7792	46.3709	28.1	35.3
aubergine	H2@DN19973_c0_g1_i1.p2	1	501	162	501	100	42.8463	28.5	31.4
aubergine	H2@DN223_c0_g3_i1.p1	1	2139	371	2134	99.7662	25.0154	28.4	36.8
aubergine	H2@DN274_c0_g1_i1.p1	1	552	46	535	96.9203	12.3569	28.5	43
aubergine	H2@DN3233_c0_g3_i2.p1	1	2433	380	2432	99.9589	22.2524	28.4	37.5
aubergine	H2@DN3233_c1_g1_i1.p1	1	936	93	936	100	14.1806	28.2	34.7
aubergine	H2@DN5084_c0_g1_i1.p1	1	1830	498	1830	100	36.9967	28.4	36.3
aubergine	SMEL4.1_01g022720.1.01	1	489	34	478	97.7505	9.5092	27.6	41.4
aubergine	SMEL4.1_01g014640.1.01	1	1329	134	1326	99.7743	15.1008	27.9	44
aubergine	SMEL4.1_01g000280.1.01	1	1275	116	1271	99.6863	13.5145	28.2	43.9
aubergine	SMEL4.1_10g025820.1.01	1	1503	162	1499	99.7339	16.0838	28.4	34.9
aubergine	SMEL4.1_10g008630.1.01	1	2367	381	2359	99.662	22.3866	28.5	8.49
aubergine	SMEL4.1_11g021750.1.01	1	1491	150	1487	99.7317	15.0349	29.2	34.3
aubergine	SMEL4.1_12g013870.1.01	1	456	55	449	98.4649	17.9145	29	39.5
aubergine	SMEL4.1_12g016460.1.01	1	1542	181	1527	99.0272	17.2549	28.2	43.2
aubergine	SMEL4.1_02g022330.1.01	1	1149	92	1144	99.5648	11.9774	28.2	44
aubergine	SMEL4.1_02g015700.1.01	1	1071	98	1061	99.0663	13.6676	28.9	44
aubergine	SMEL4.1_02g015180.1.01	1	3798	388	3792	99.842	15.2875	28.3	44
aubergine	SMEL4.1_03g034050.1.01	1	1263	124	1259	99.6833	14.7158	28.4	44
aubergine	SMEL4.1_03g019430.1.01	1	1029	93	999	97.0845	13.5394	28.6	29
aubergine	SMEL4.1_03g009560.1.01	1	771	69	766	99.3515	13.3268	28.6	44
aubergine	SMEL4.1_03g005640.1.01	1	846	67	837	98.9362	10.6596	28.1	40.7
aubergine	SMEL4.1_05g005180.1.01	1	708	99	708	100	20.7768	28.3	42.9
aubergine	SMEL4.1_05g012660.1.01	1	555	44	534	96.2162	11.5748	28.1	36.4
aubergine	SMEL4.1_06g026070.1.01	1	1479	154	1476	99.7972	15.5882	28.5	44
aubergine	SMEL4.1_07g022270.1.01	1	1647	175	1606	97.5106	15.2162	29	41.6
aubergine	SMEL4.1_08g024700.1.01	1	1851	199	1848	99.8379	16.0913	28.3	44
aubergine	SMEL4.1_08g014970.1.01	1	744	72	741	99.5968	14.25	28.5	43.2
aubergine	SMEL4.1_08g002280.1.01	1	1905	212	1850	97.1129	16.432	28.1	42.6
aubergine	SMEL4.1_09g006190.1.01	1	441	22	441	100	7.11111	27.4	2.73
aubergine	SMEL4.1_09g006180.1.01	1	879	110	871	99.0899	18.4425	28.4	27.7
aubergine	H5@DN12109_c0_g1_i6.p1	1	1017	89	992	97.5418	11.7552	28.6	35.7
aubergine	H2@DN217_c0_g2_i6.p1	1	1089	228	1048	96.2351	27.7668	28.6	35.8
aubergine	H2@DN23000_c0_g1_i1.p1	1	597	152	596	99.8325	36.2898	28.3	39.3
aubergine	H2@DN2341_c0_g1_i1.p1	1	1347	1002	1347	100	108.134	28.6	38.4
aubergine	H2@DN27621_c0_g1_i2.p1	1	1020	190	994	97.451	26.601	28.3	41.2
aubergine	H2@DN28286_c0_g1_i1.p1	1	447	15	240	53.6913	3.46532	27.1	10.3
aubergine	H2@DN34721_c0_g1_i1.p1	1	522	32	510	97.7011	9.01149	29	42
aubergine	H2@DN3984_c0_g1_i4.p1	1	1728	478	1675	96.9329	37.1696	28.6	39
aubergine	H2@DN4186_c0_g1_i3.p1	1	378	39	378	100	13.0847	29.3	20.3
aubergine	H2@DN4186_c2_g1_i1.p1	1	543	59	543	100	13.93	28.5	36.3
aubergine	H2@DN5936_c0_g1_i2.p1	1	564	10	411	72.8723	2.01064	28.5	22
aubergine	SMEL4.1_01g039450.1.01	1	1125	109	1121	99.6444	14.4933	28.3	44
aubergine	SMEL4.1_01g038710.1.01	1	2862	319	2858	99.8602	16.5751	28.4	29.3
aubergine	SMEL4.1_01g038690.1.01	1	2697	290	2697	100	16.0475	28.7	29.1
aubergine	SMEL4.1_01g026990.1.01	1	321	16	292	90.9657	7.29595	28.9	24.6
aubergine	SMEL4.1_01g026970.1.01	1	321	18	315	98.1308	8.09346	28.6	26.9
aubergine	SMEL4.1_01g026120.1.01	1	750	36	745	99.3333	7.14533	28	12.4
aubergine	SMEL4.1_01g025640.1.01	1	2160	203	2152	99.6296	14.0602	28.3	43.9
aubergine	SMEL4.1_01g022730.1.01	1	1983	212	1979	99.7983	15.9637	28.8	44
aubergine	SMEL4.1_01g021870.1.01	1	1701	200	1701	100	17.5902	28.2	41.4
aubergine	SMEL4.1_01g021860.1.01	1	1872	223	1857	99.1987	16.195	28.5	40.2
aubergine	SMEL4.1_01g016910.1.01	1	3549	419	3531	99.4928	17.6689	28.1	20.2
aubergine	SMEL4.1_01g016450.1.01	1	765	70	740	96.732	13.7059	29	43.9
aubergine	SMEL4.1_01g016440.1.01	1	435	37	427	98.1609	12.7218	28.3	44
aubergine	SMEL4.1_01g016420.1.01	1	576	50	575	99.8264	12.1632	28.9	38.7
aubergine	SMEL4.1_01g015860.1.01	1	924	76	921	99.6753	12.3084	28.8	43.2
aubergine	SMEL4.1_01g012720.1.01	1	1833	206	1833	100	16.8276	28.6	44
aubergine	SMEL4.1_01g012140.1.01	1	1047	119	1042	99.5224	16.8634	28.8	43.3
aubergine	SMEL4.1_01g011930.1.01	1	465	27	464	99.7849	8.61935	27.6	44
aubergine	SMEL4.1_01g011480.1.01	1	2541	427	2541	100	23.7965	28.5	38.8
aubergine	SMEL4.1_01g010460.1.01	1	2634	301	2633	99.962	17.0752	28.7	25.5
aubergine	SMEL4.1_01g009630.1.01	1	771	66	754	97.7951	12.8366	28.8	42.8
aubergine	SMEL4.1_01g009170.1.01	1	1983	179	1963	98.9914	13.4755	28	44
aubergine	SMEL4.1_01g005810.1.01	1	945	90	945	100	14.2688	29.1	29.4
aubergine	SMEL4.1_01g005800.1.01	1	939	97	937	99.787	15.4665	28.5	26.7
aubergine	SMEL4.1_01g005790.1.01	1	1020	105	1008	98.8235	15.4235	28.3	30.8
aubergine	SMEL4.1_10g027090.1.01	1	2139	227	2138	99.9532	15.8668	28.4	39.1
aubergine	SMEL4.1_10g025800.1.01	1	2004	225	2003	99.9501	16.3892	28.7	21
aubergine	SMEL4.1_10g025580.1.01	1	1230	132	1221	99.2683	16.074	28.7	44
aubergine	SMEL4.1_10g025450.1.01	1	1449	181	1447	99.862	18.2533	28.9	32.7
aubergine	SMEL4.1_10g024430.1.01	1	1851	221	1850	99.946	17.6958	28.5	29.8
aubergine	SMEL4.1_10g021780.1.01	1	657	43	655	99.6956	9.78843	29.1	25.9
aubergine	SMEL4.1_10g021230.1.01	1	570	50	529	92.807	13.1158	29.2	36.2
aubergine	SMEL4.1_10g019180.1.01	1	891	156	875	98.2043	15.6846	28.3	24.1
aubergine	SMEL4.1_10g015460.1.01	1	390	21	390	100	7.95128	27.3	44
aubergine	SMEL4.1_10g014670.1.01	1	654	58	638	97.5535	13.2661	28.6	20.5
aubergine	SMEL4.1_10g014660.1.01	1	1017	133	1004	98.7217	18.6765	28.6	31.4
aubergine	SMEL4.1_10g011150.1.01	1	534	20	470	88.015	5.61798	28.1	44
aubergine	SMEL4.1_11g015300.1.01	1	645	68	644	99.845	15.0775	28.5	38.8
aubergine	SMEL4.1_11g009460.1.01	1	1107	120	1095	98.916	16.0316	28.2	43.6
aubergine	SMEL4.1_11g002430.1.01	1	534	33	533	99.8127	9.20412	28.2	44
aubergine	SMEL4.1_11g000740.1.01	1	2145	227	2143	99.9068	15.834	28.3	44
aubergine	SMEL4.1_11g000560.1.01	1	1743	201	1740	99.8279	17.2037	28.3	43.9
aubergine	SMEL4.1_11g000540.1.01	1	1098	90	1091	99.3625	12.2796	28	44
aubergine	SMEL4.1_12g001260.1.01	1	1668	187	1655	99.2206	16.786	28.2	44
aubergine	SMEL4.1_12g001970.1.01	1	759	71	758	99.8682	14.0145	28.3	44
aubergine	SMEL4.1_12g007250.1.01	1	690	67	683	98.9855	14.3696	28.5	40.6
aubergine	SMEL4.1_12g013270.1.01	1	597	45	573	95.9799	11.258	28.5	44
aubergine	SMEL4.1_12g013280.1.01	1	645	40	641	99.3798	9.2093	28.7	44
aubergine	SMEL4.1_12g014140.1.01	1	1380	151	1377	99.7826	16.2493	29	43.6
aubergine	SMEL4.1_12g014770.1.01	1	303	6	246	81.1881	2.92079	27.1	44
aubergine	SMEL4.1_12g017400.1.01	1	642	46	638	99.3769	10.6854	28.7	40.3
aubergine	SMEL4.1_02g028720.1.01	1	279	18	279	100	9.59498	27.2	43.1
aubergine	SMEL4.1_02g027820.1.01	1	540	53	531	98.3333	14.6852	27.8	44
aubergine	SMEL4.1_02g023350.1.01	1	1077	98	1048	97.3073	13.5404	28.4	44
aubergine	SMEL4.1_02g023190.1.01	1	1092	116	1086	99.4505	15.8745	28.8	44
aubergine	SMEL4.1_02g021180.1.01	1	498	34	497	99.7992	10.0361	28.9	42.7
aubergine	SMEL4.1_02g020750.1.01	1	843	85	842	99.8814	15.0534	28.3	43.9
aubergine	SMEL4.1_02g020200.1.01	1	1320	130	1313	99.4697	14.7485	28.4	40
aubergine	SMEL4.1_02g018750.1.01	1	1293	163	1277	98.7626	18.7092	28.7	42
aubergine	SMEL4.1_02g018110.1.01	1	1074	144	1037	96.5549	19.5466	28.4	40.6
aubergine	SMEL4.1_02g017980.1.01	1	2181	257	2178	99.8624	17.3608	28.4	41.6
aubergine	SMEL4.1_02g015590.1.01	1	813	54	778	95.695	9.79213	29.3	2
aubergine	SMEL4.1_02g015580.1.01	1	1050	105	1049	99.9048	14.9581	28.9	16.3
aubergine	SMEL4.1_02g010050.1.01	1	795	58	791	99.4969	10.8591	28.1	43.9
aubergine	SMEL4.1_02g006230.1.01	1	273	6	266	97.4359	3.2967	28.2	25.3
aubergine	SMEL4.1_02g004950.1.01	1	945	78	944	99.8942	12.3439	28	43.6
aubergine	SMEL4.1_02g002580.1.01	1	318	22	294	92.4528	10.3113	28.2	44
aubergine	SMEL4.1_02g002570.1.01	1	2337	208	2325	99.4865	13.3368	28.6	44
aubergine	SMEL4.1_03g032950.1.01	1	2424	261	2415	99.6287	16.146	28.4	35.7
aubergine	SMEL4.1_03g028650.1.01	1	759	69	741	97.6285	13.1515	27.9	43
aubergine	SMEL4.1_03g028290.1.01	1	1482	140	1482	100	14.0904	28.9	44
aubergine	SMEL4.1_03g027790.1.01	1	741	82	719	97.031	16.0607	28.5	41.1
aubergine	SMEL4.1_03g027710.1.01	1	1548	147	1524	98.4496	14.2255	28.3	44
aubergine	SMEL4.1_03g027430.1.01	1	1275	237	1275	100	23.7647	28.5	32.9
aubergine	SMEL4.1_03g019420.1.01	1	1020	121	1019	99.902	17.7657	27.9	28.8
aubergine	SMEL4.1_03g017370.1.01	1	927	94	880	94.9299	15.1899	28.3	41.7
aubergine	SMEL4.1_03g015770.1.01	1	2925	328	2902	99.2137	16.7867	28.6	44
aubergine	SMEL4.1_03g002870.1.01	1	1512	128	1495	98.8757	12.6402	28.6	39.5
aubergine	SMEL4.1_03g001790.1.01	1	1263	132	1262	99.9208	15.6548	28.7	39.3
aubergine	SMEL4.1_04g001760.1.01	1	477	46	473	99.1614	13.4361	29.4	39.7
aubergine	SMEL4.1_04g002340.1.01	1	1056	142	1055	99.9053	19.4545	28.3	40.1
aubergine	SMEL4.1_04g003340.1.01	1	705	65	704	99.8582	13.7504	28.2	44
aubergine	SMEL4.1_04g003350.1.01	1	435	38	426	97.931	13.0828	28.1	44
aubergine	SMEL4.1_04g020870.1.01	1	1086	95	1079	99.3554	13.1123	28.1	44
aubergine	SMEL4.1_04g022910.1.01	1	1323	107	1313	99.2441	12.0627	28.4	42.4
aubergine	SMEL4.1_04g023660.1.01	1	2949	345	2939	99.6609	17.4852	28.4	44
aubergine	SMEL4.1_05g003130.1.01	1	738	67	733	99.3225	13.5285	28.3	26.3
aubergine	SMEL4.1_05g005250.1.01	1	240	8	235	97.9167	4.975	28.5	43.5
aubergine	SMEL4.1_05g015210.1.01	1	2217	212	2216	99.9549	14.2991	28.5	35.2
aubergine	SMEL4.1_05g019330.1.01	1	1284	121	1217	94.7819	14.1238	28.2	42.9
aubergine	SMEL4.1_05g024650.1.01	1	963	112	946	98.2347	17.3728	28.7	43.4
aubergine	SMEL4.1_06g000180.1.01	1	1038	103	1013	97.5915	14.8382	28.1	40.4
aubergine	SMEL4.1_06g011890.1.01	1	933	108	930	99.6785	17.3065	28.9	39.6
aubergine	SMEL4.1_06g018550.1.01	1	702	56	697	99.2877	11.9615	28.2	38.2
aubergine	SMEL4.1_06g024570.1.01	1	1707	225	1702	99.7071	19.3509	28.6	39.6
aubergine	SMEL4.1_06g025950.1.01	1	528	43	514	97.3485	12.1723	29.4	44
aubergine	SMEL4.1_06g026690.1.01	1	1296	121	1293	99.7685	13.9784	28.3	44
aubergine	SMEL4.1_06g026700.1.01	1	618	61	617	99.8382	14.7929	27.5	41.2
aubergine	SMEL4.1_06g026740.1.01	1	639	63	619	96.8701	14.7105	28.4	44
aubergine	SMEL4.1_06g026750.1.01	1	2034	250	2017	99.1642	17.8097	28.4	41
aubergine	SMEL4.1_07g003570.1.01	1	1434	199	1429	99.6513	20.7364	28.7	44
aubergine	SMEL4.1_07g020500.1.01	1	660	65	651	98.6364	13.5379	28.7	40.8
aubergine	SMEL4.1_07g026370.1.01	1	1983	234	1974	99.5461	17.6621	28.2	41.6
aubergine	SMEL4.1_08g018690.1.01	1	2520	286	2520	100	16.9845	28.5	22.5
aubergine	SMEL4.1_08g011490.1.01	1	3939	432	3932	99.8223	16.4364	28.3	27.2
aubergine	SMEL4.1_08g009590.1.01	1	1131	175	1108	97.9664	21.6225	28.5	41.3
aubergine	SMEL4.1_09g021620.1.01	1	633	58	611	96.5245	13.3697	29.4	42.3
aubergine	SMEL4.1_09g019140.1.01	1	2001	245	1982	99.0505	18.3483	28.5	41.2
aubergine	SMEL4.1_09g018480.1.01	1	999	99	990	99.0991	14.8148	28.9	44
aubergine	SMEL4.1_09g017940.1.01	1	1038	92	1035	99.711	13.2534	27.9	39.8
aubergine	SMEL4.1_09g016680.1.01	1	555	64	554	99.8198	15.782	28.5	35.6
aubergine	SMEL4.1_09g014720.1.01	1	2094	228	2092	99.9045	16.2507	28.7	38.7
aubergine	SMEL4.1_09g002570.1.01	1	657	49	643	97.8691	11.1659	29.2	27.7
aubergine	SMEL4.1_09g000960.1.01	1	519	28	519	100	8.0289	29	44
aubergine	SMEL4.1_09g000460.1.01	1	1554	242	1550	99.7426	22.3855	28.5	37.6
aubergine	H12@DN11013_c0_g1_i2.p1	1	921	0	0	0	0	0	0
aubergine	H12@DN29382_c0_g1_i1.p1	1	432	0	0	0	0	0	0
aubergine	H12@DN3057_c0_g2_i1.p1	1	444	0	0	0	0	0	0
aubergine	H3@DN13511_c0_g4_i2.p1	1	732	0	0	0	0	0	0
aubergine	H3@DN14400_c0_g2_i1.p1	1	486	0	0	0	0	0	0
aubergine	H3@DN36526_c0_g1_i1.p1	1	1905	0	0	0	0	0	0
aubergine	H3@DN41564_c0_g1_i1.p1	1	1011	0	0	0	0	0	0
aubergine	H5@DN1291_c0_g1_i15.p3	1	312	0	0	0	0	0	0
aubergine	H5@DN1635_c0_g1_i21.p1	1	681	0	0	0	0	0	0
aubergine	H5@DN17691_c0_g1_i3.p1	1	309	0	0	0	0	0	0
aubergine	H5@DN1887_c0_g1_i5.p2	1	897	0	0	0	0	0	0
aubergine	H5@DN2826_c1_g1_i11.p2	1	534	0	0	0	0	0	0
aubergine	H5@DN3782_c0_g1_i24.p1	1	1182	0	0	0	0	0	0
aubergine	H5@DN4439_c0_g1_i1.p1	1	1491	0	0	0	0	0	0
aubergine	H5@DN47683_c0_g1_i1.p1	1	339	0	0	0	0	0	0
aubergine	H5@DN6443_c0_g1_i2.p1	1	459	0	0	0	0	0	0
aubergine	H2@DN10197_c0_g3_i1.p1	1	3012	0	0	0	0	0	0
aubergine	H2@DN10606_c0_g1_i1.p2	1	576	0	0	0	0	0	0
aubergine	H2@DN11956_c0_g1_i3.p1	1	690	0	0	0	0	0	0
aubergine	H2@DN1217_c0_g1_i4.p1	1	1644	0	0	0	0	0	0
aubergine	H2@DN1379_c0_g1_i67.p1	1	1017	0	0	0	0	0	0
aubergine	H2@DN1514_c2_g1_i1.p1	1	903	0	0	0	0	0	0
aubergine	H2@DN1592_c0_g1_i2.p1	1	366	0	0	0	0	0	0
aubergine	H2@DN185_c1_g1_i7.p1	1	870	0	0	0	0	0	0
aubergine	H2@DN19698_c0_g1_i1.p1	1	1479	0	0	0	0	0	0
aubergine	H2@DN2444_c0_g1_i28.p1	1	1401	0	0	0	0	0	0
aubergine	H2@DN25011_c0_g1_i1.p1	1	690	0	0	0	0	0	0
aubergine	H2@DN2589_c0_g2_i5.p1	1	606	0	0	0	0	0	0
aubergine	H2@DN27952_c0_g1_i1.p1	1	1605	0	0	0	0	0	0
aubergine	H2@DN2837_c0_g4_i4.p1	1	1149	0	0	0	0	0	0
aubergine	H2@DN3063_c0_g1_i3.p1	1	531	0	0	0	0	0	0
aubergine	H2@DN3118_c0_g1_i3.p1	1	1338	0	0	0	0	0	0
aubergine	H2@DN3379_c0_g1_i30.p2	1	405	0	0	0	0	0	0
aubergine	H2@DN3543_c0_g1_i1.p1	1	2478	0	0	0	0	0	0
aubergine	H2@DN385_c0_g3_i1.p1	1	363	0	0	0	0	0	0
aubergine	H2@DN3948_c0_g1_i1.p2	1	516	0	0	0	0	0	0
aubergine	H2@DN40234_c0_g1_i2.p1	1	702	0	0	0	0	0	0
aubergine	H2@DN44785_c0_g1_i1.p1	1	603	0	0	0	0	0	0
aubergine	H2@DN4809_c0_g1_i2.p1	1	573	0	0	0	0	0	0
aubergine	H2@DN5823_c0_g1_i4.p1	1	1380	0	0	0	0	0	0
aubergine	H2@DN6006_c0_g1_i7.p2	1	411	0	0	0	0	0	0
aubergine	H2@DN6006_c0_g1_i7.p1	1	1260	0	0	0	0	0	0
aubergine	H2@DN6990_c0_g1_i10.p2	1	570	0	0	0	0	0	0
aubergine	H2@DN764_c0_g1_i2.p1	1	567	0	0	0	0	0	0
aubergine	H2@DN7814_c0_g2_i1.p1	1	792	0	0	0	0	0	0
aubergine	H2@DN8433_c0_g1_i15.p2	1	498	0	0	0	0	0	0
aubergine	H2@DN9322_c0_g1_i2.p1	1	930	0	0	0	0	0	0
aubergine	H2@DN9368_c0_g1_i3.p1	1	402	0	0	0	0	0	0
